img,plate,source_img,augment_type
2294_occluded.png,30E 911.77,2294.png,occluded
2295_low.png,30F-943.76,2295.png,low
2295_medium.png,30F-943.76,2295.png,medium
2295_high.png,30F-943.76,2295.png,high
2295_occluded.png,30F-943.76,2295.png,occluded
2297_low.png,30G 227.21,2297.png,low
2297_medium.png,30G 227.21,2297.png,medium
2297_high.png,30G 227.21,2297.png,high
2297_occluded.png,30G 227.21,2297.png,occluded
2299_low.png,30A-767.91,2299.png,low
2299_medium.png,30A-767.91,2299.png,medium
2299_high.png,30A-767.91,2299.png,high
2299_occluded.png,30A-767.91,2299.png,occluded
2301_low.png,30F-864.04,2301.png,low
2301_medium.png,30F-864.04,2301.png,medium
2301_high.png,30F-864.04,2301.png,high
2301_occluded.png,30F-864.04,2301.png,occluded
2303_low.png,30F-524.56,2303.png,low
2303_medium.png,30F-524.56,2303.png,medium
2303_high.png,30F-524.56,2303.png,high
2303_occluded.png,30F-524.56,2303.png,occluded
2305_low.png,89A-185.77,2305.png,low
2305_medium.png,89A-185.77,2305.png,medium
2305_high.png,89A-185.77,2305.png,high
2305_occluded.png,89A-185.77,2305.png,occluded
2306_low.png,30E-412.31,2306.png,low
2306_medium.png,30E-412.31,2306.png,medium
2306_high.png,30E-412.31,2306.png,high
2306_occluded.png,30E-412.31,2306.png,occluded
2308_low.png,34A 315.06,2308.png,low
2308_medium.png,34A 315.06,2308.png,medium
2308_high.png,34A 315.06,2308.png,high
2308_occluded.png,34A 315.06,2308.png,occluded
2310_low.png,30G-411.59,2310.png,low
2310_medium.png,30G-411.59,2310.png,medium
2310_high.png,30G-411.59,2310.png,high
2310_occluded.png,30G-411.59,2310.png,occluded
2312_low.png,89A 214.13,2312.png,low
2312_medium.png,89A 214.13,2312.png,medium
2312_high.png,89A 214.13,2312.png,high
2312_occluded.png,89A 214.13,2312.png,occluded
2314_low.png,29A 261.28,2314.png,low
2314_medium.png,29A 261.28,2314.png,medium
2314_high.png,29A 261.28,2314.png,high
2314_occluded.png,29A 261.28,2314.png,occluded
2316_low.png,30F 578.08,2316.png,low
2316_medium.png,30F 578.08,2316.png,medium
2316_high.png,30F 578.08,2316.png,high
2316_occluded.png,30F 578.08,2316.png,occluded
2317_low.png,30A-178.31,2317.png,low
2317_medium.png,30A-178.31,2317.png,medium
2317_high.png,30A-178.31,2317.png,high
2317_occluded.png,30A-178.31,2317.png,occluded
2318_low.png,29A-440.39,2318.png,low
2318_medium.png,29A-440.39,2318.png,medium
2318_high.png,29A-440.39,2318.png,high
2318_occluded.png,29A-440.39,2318.png,occluded
2320_low.png,30E 144.99,2320.png,low
2320_medium.png,30E 144.99,2320.png,medium
2320_high.png,30E 144.99,2320.png,high
2320_occluded.png,30E 144.99,2320.png,occluded
2323_low.png,29D-078.81,2323.png,low
2323_medium.png,29D-078.81,2323.png,medium
2323_high.png,29D-078.81,2323.png,high
2323_occluded.png,29D-078.81,2323.png,occluded
2324_low.png,29A 325.10,2324.png,low
2324_medium.png,29A 325.10,2324.png,medium
2324_high.png,29A 325.10,2324.png,high
2324_occluded.png,29A 325.10,2324.png,occluded
2327_low.png,30F-936.44,2327.png,low
2327_medium.png,30F-936.44,2327.png,medium
2327_high.png,30F-936.44,2327.png,high
2327_occluded.png,30F-936.44,2327.png,occluded
2328_low.png,29U 3763,2328.png,low
2328_medium.png,29U 3763,2328.png,medium
2328_high.png,29U 3763,2328.png,high
2328_occluded.png,29U 3763,2328.png,occluded
2329_low.png,29A-023.43,2329.png,low
2329_medium.png,29A-023.43,2329.png,medium
2329_high.png,29A-023.43,2329.png,high
2329_occluded.png,29A-023.43,2329.png,occluded
2330_low.png,89A 147.23,2330.png,low
2330_medium.png,89A 147.23,2330.png,medium
2330_high.png,89A 147.23,2330.png,high
2330_occluded.png,89A 147.23,2330.png,occluded
2334_low.png,30E-293.28,2334.png,low
2334_medium.png,30E-293.28,2334.png,medium
2334_high.png,30E-293.28,2334.png,high
2334_occluded.png,30E-293.28,2334.png,occluded
2340_low.png,29V-6767,2340.png,low
2340_medium.png,29V-6767,2340.png,medium
2340_high.png,29V-6767,2340.png,high
2340_occluded.png,29V-6767,2340.png,occluded
2341_low.png,34A-318.25,2341.png,low
2341_medium.png,34A-318.25,2341.png,medium
2341_high.png,34A-318.25,2341.png,high
2341_occluded.png,34A-318.25,2341.png,occluded
2342_low.png,30E-666.84,2342.png,low
2342_medium.png,30E-666.84,2342.png,medium
2342_high.png,30E-666.84,2342.png,high
2342_occluded.png,30E-666.84,2342.png,occluded
2344_low.png,30F-926.19,2344.png,low
2344_medium.png,30F-926.19,2344.png,medium
2344_high.png,30F-926.19,2344.png,high
2344_occluded.png,30F-926.19,2344.png,occluded
2345_low.png,89A-196.40,2345.png,low
2345_medium.png,89A-196.40,2345.png,medium
2345_high.png,89A-196.40,2345.png,high
2345_occluded.png,89A-196.40,2345.png,occluded
2349_low.png,29A-481.70,2349.png,low
2349_medium.png,29A-481.70,2349.png,medium
2349_high.png,29A-481.70,2349.png,high
2349_occluded.png,29A-481.70,2349.png,occluded
2351_low.png,29H-067.37,2351.png,low
2351_medium.png,29H-067.37,2351.png,medium
2351_high.png,29H-067.37,2351.png,high
2351_occluded.png,29H-067.37,2351.png,occluded
2355_low.png,51C-973.63,2355.png,low
2355_medium.png,51C-973.63,2355.png,medium
2355_high.png,51C-973.63,2355.png,high
2355_occluded.png,51C-973.63,2355.png,occluded
2356_low.png,36A-490.52,2356.png,low
2356_medium.png,36A-490.52,2356.png,medium
2356_high.png,36A-490.52,2356.png,high
2356_occluded.png,36A-490.52,2356.png,occluded
2358_low.png,30F-546.59,2358.png,low
2358_medium.png,30F-546.59,2358.png,medium
2358_high.png,30F-546.59,2358.png,high
2358_occluded.png,30F-546.59,2358.png,occluded
2361_low.png,30Z-1040,2361.png,low
2361_medium.png,30Z-1040,2361.png,medium
2361_high.png,30Z-1040,2361.png,high
2361_occluded.png,30Z-1040,2361.png,occluded
2363_low.png,99A-104.32,2363.png,low
2363_medium.png,99A-104.32,2363.png,medium
2363_high.png,99A-104.32,2363.png,high
2363_occluded.png,99A-104.32,2363.png,occluded
2366_low.png,29A-463.19,2366.png,low
2366_medium.png,29A-463.19,2366.png,medium
2366_high.png,29A-463.19,2366.png,high
2366_occluded.png,29A-463.19,2366.png,occluded
2368_low.png,36A-256.49,2368.png,low
2368_medium.png,36A-256.49,2368.png,medium
2368_high.png,36A-256.49,2368.png,high
2368_occluded.png,36A-256.49,2368.png,occluded
2369_low.png,98A-328.02,2369.png,low
2369_medium.png,98A-328.02,2369.png,medium
2369_high.png,98A-328.02,2369.png,high
2369_occluded.png,98A-328.02,2369.png,occluded
2376_low.png,30F 458.65,2376.png,low
2376_medium.png,30F 458.65,2376.png,medium
2376_high.png,30F 458.65,2376.png,high
2376_occluded.png,30F 458.65,2376.png,occluded
2378_low.png,30E 035.23,2378.png,low
2378_medium.png,30E 035.23,2378.png,medium
2378_high.png,30E 035.23,2378.png,high
2378_occluded.png,30E 035.23,2378.png,occluded
2380_low.png,30F-952.80,2380.png,low
2380_medium.png,30F-952.80,2380.png,medium
2380_high.png,30F-952.80,2380.png,high
2380_occluded.png,30F-952.80,2380.png,occluded
2384_low.png,89A-088.24,2384.png,low
2384_medium.png,89A-088.24,2384.png,medium
2384_high.png,89A-088.24,2384.png,high
2384_occluded.png,89A-088.24,2384.png,occluded
2385_low.png,90A-077.18,2385.png,low
2385_medium.png,90A-077.18,2385.png,medium
2385_high.png,90A-077.18,2385.png,high
2385_occluded.png,90A-077.18,2385.png,occluded
2387_low.png,15A-168.71,2387.png,low
2387_medium.png,15A-168.71,2387.png,medium
2387_high.png,15A-168.71,2387.png,high
2387_occluded.png,15A-168.71,2387.png,occluded
2388_low.png,30S-2639,2388.png,low
2388_medium.png,30S-2639,2388.png,medium
2388_high.png,30S-2639,2388.png,high
2388_occluded.png,30S-2639,2388.png,occluded
2390_low.png,30E-762.26,2390.png,low
2390_medium.png,30E-762.26,2390.png,medium
2390_high.png,30E-762.26,2390.png,high
2390_occluded.png,30E-762.26,2390.png,occluded
2391_low.png,30F-689.47,2391.png,low
2391_medium.png,30F-689.47,2391.png,medium
2391_high.png,30F-689.47,2391.png,high
2391_occluded.png,30F-689.47,2391.png,occluded
2392_low.png,30A 682.51,2392.png,low
2392_medium.png,30A 682.51,2392.png,medium
2392_high.png,30A 682.51,2392.png,high
2392_occluded.png,30A 682.51,2392.png,occluded
2393_low.png,20A-360.78,2393.png,low
2393_medium.png,20A-360.78,2393.png,medium
2393_high.png,20A-360.78,2393.png,high
2393_occluded.png,20A-360.78,2393.png,occluded
2394_low.png,30G 353.92,2394.png,low
2394_medium.png,30G 353.92,2394.png,medium
2394_high.png,30G 353.92,2394.png,high
2394_occluded.png,30G 353.92,2394.png,occluded
2395_low.png,30G-335.31,2395.png,low
2395_medium.png,30G-335.31,2395.png,medium
2395_high.png,30G-335.31,2395.png,high
2395_occluded.png,30G-335.31,2395.png,occluded
2396_low.png,29A-095.86,2396.png,low
2396_medium.png,29A-095.86,2396.png,medium
2396_high.png,29A-095.86,2396.png,high
2396_occluded.png,29A-095.86,2396.png,occluded
2400_low.png,30A-359.19,2400.png,low
2400_medium.png,30A-359.19,2400.png,medium
2400_high.png,30A-359.19,2400.png,high
2400_occluded.png,30A-359.19,2400.png,occluded
2404_low.png,30F-508.33,2404.png,low
2404_medium.png,30F-508.33,2404.png,medium
2404_high.png,30F-508.33,2404.png,high
2404_occluded.png,30F-508.33,2404.png,occluded
2405_low.png,30G-039.16,2405.png,low
2405_medium.png,30G-039.16,2405.png,medium
2405_high.png,30G-039.16,2405.png,high
2405_occluded.png,30G-039.16,2405.png,occluded
2407_low.png,19A 327256,2407.png,low
2407_medium.png,19A 327256,2407.png,medium
2407_high.png,19A 327256,2407.png,high
2407_occluded.png,19A 327256,2407.png,occluded
2408_low.png,30A-792.09,2408.png,low
2408_medium.png,30A-792.09,2408.png,medium
2408_high.png,30A-792.09,2408.png,high
2408_occluded.png,30A-792.09,2408.png,occluded
2410_low.png,30A 699.19,2410.png,low
2410_medium.png,30A 699.19,2410.png,medium
2410_high.png,30A 699.19,2410.png,high
2410_occluded.png,30A 699.19,2410.png,occluded
2411_low.png,29C-567.48,2411.png,low
2411_medium.png,29C-567.48,2411.png,medium
2411_high.png,29C-567.48,2411.png,high
2411_occluded.png,29C-567.48,2411.png,occluded
2412_low.png,30E 694.36,2412.png,low
2412_medium.png,30E 694.36,2412.png,medium
2412_high.png,30E 694.36,2412.png,high
2412_occluded.png,30E 694.36,2412.png,occluded
2415_low.png,30F-512.72,2415.png,low
2415_medium.png,30F-512.72,2415.png,medium
2415_high.png,30F-512.72,2415.png,high
2415_occluded.png,30F-512.72,2415.png,occluded
2416_low.png,89A 124.33,2416.png,low
2416_medium.png,89A 124.33,2416.png,medium
2416_high.png,89A 124.33,2416.png,high
2416_occluded.png,89A 124.33,2416.png,occluded
2417_low.png,29C 805.81,2417.png,low
2417_medium.png,29C 805.81,2417.png,medium
2417_high.png,29C 805.81,2417.png,high
2417_occluded.png,29C 805.81,2417.png,occluded
2419_low.png,29A-854.37,2419.png,low
2419_medium.png,29A-854.37,2419.png,medium
2419_high.png,29A-854.37,2419.png,high
2419_occluded.png,29A-854.37,2419.png,occluded
2421_low.png,30G-437.55,2421.png,low
2421_medium.png,30G-437.55,2421.png,medium
2421_high.png,30G-437.55,2421.png,high
2421_occluded.png,30G-437.55,2421.png,occluded
2422_low.png,29U 5411,2422.png,low
2422_medium.png,29U 5411,2422.png,medium
2422_high.png,29U 5411,2422.png,high
2422_occluded.png,29U 5411,2422.png,occluded
2424_low.png,89A 090.96,2424.png,low
2424_medium.png,89A 090.96,2424.png,medium
2424_high.png,89A 090.96,2424.png,high
2424_occluded.png,89A 090.96,2424.png,occluded
2426_low.png,30A-924.50,2426.png,low
2426_medium.png,30A-924.50,2426.png,medium
2426_high.png,30A-924.50,2426.png,high
2426_occluded.png,30A-924.50,2426.png,occluded
2427_low.png,30A-963.08,2427.png,low
2427_medium.png,30A-963.08,2427.png,medium
2427_high.png,30A-963.08,2427.png,high
2427_occluded.png,30A-963.08,2427.png,occluded
2430_low.png,19A 327.26,2430.png,low
2430_medium.png,19A 327.26,2430.png,medium
2430_high.png,19A 327.26,2430.png,high
2430_occluded.png,19A 327.26,2430.png,occluded
2431_low.png,30A-556.95,2431.png,low
2431_medium.png,30A-556.95,2431.png,medium
2431_high.png,30A-556.95,2431.png,high
2431_occluded.png,30A-556.95,2431.png,occluded
2432_low.png,30A 827.71,2432.png,low
2432_medium.png,30A 827.71,2432.png,medium
2432_high.png,30A 827.71,2432.png,high
2432_occluded.png,30A 827.71,2432.png,occluded
2433_low.png,30A-068.29,2433.png,low
2433_medium.png,30A-068.29,2433.png,medium
2433_high.png,30A-068.29,2433.png,high
2433_occluded.png,30A-068.29,2433.png,occluded
2436_low.png,30E 344.41,2436.png,low
2436_medium.png,30E 344.41,2436.png,medium
2436_high.png,30E 344.41,2436.png,high
2436_occluded.png,30E 344.41,2436.png,occluded
2437_low.png,99A 084.87,2437.png,low
2437_medium.png,99A 084.87,2437.png,medium
2437_high.png,99A 084.87,2437.png,high
2437_occluded.png,99A 084.87,2437.png,occluded
2438_low.png,30A 315.44,2438.png,low
2438_medium.png,30A 315.44,2438.png,medium
2438_high.png,30A 315.44,2438.png,high
2438_occluded.png,30A 315.44,2438.png,occluded
2441_low.png,30A 611.53,2441.png,low
2441_medium.png,30A 611.53,2441.png,medium
2441_high.png,30A 611.53,2441.png,high
2441_occluded.png,30A 611.53,2441.png,occluded
2443_low.png,88A-305.98,2443.png,low
2443_medium.png,88A-305.98,2443.png,medium
2443_high.png,88A-305.98,2443.png,high
2443_occluded.png,88A-305.98,2443.png,occluded
2444_low.png,29H-156.06,2444.png,low
2444_medium.png,29H-156.06,2444.png,medium
2444_high.png,29H-156.06,2444.png,high
2444_occluded.png,29H-156.06,2444.png,occluded
2445_low.png,29C-666.25,2445.png,low
2445_medium.png,29C-666.25,2445.png,medium
2445_high.png,29C-666.25,2445.png,high
2445_occluded.png,29C-666.25,2445.png,occluded
2447_low.png,30E-306.40,2447.png,low
2447_medium.png,30E-306.40,2447.png,medium
2447_high.png,30E-306.40,2447.png,high
2447_occluded.png,30E-306.40,2447.png,occluded
2448_low.png,89A 043.69,2448.png,low
2448_medium.png,89A 043.69,2448.png,medium
2448_high.png,89A 043.69,2448.png,high
2448_occluded.png,89A 043.69,2448.png,occluded
2453_low.png,88A-033.36,2453.png,low
2453_medium.png,88A-033.36,2453.png,medium
2453_high.png,88A-033.36,2453.png,high
2453_occluded.png,88A-033.36,2453.png,occluded
2454_low.png,89A 058.20,2454.png,low
2454_medium.png,89A 058.20,2454.png,medium
2454_high.png,89A 058.20,2454.png,high
2454_occluded.png,89A 058.20,2454.png,occluded
2455_low.png,30G 588.58,2455.png,low
2455_medium.png,30G 588.58,2455.png,medium
2455_high.png,30G 588.58,2455.png,high
2455_occluded.png,30G 588.58,2455.png,occluded
2456_low.png,30F-880.13,2456.png,low
2456_medium.png,30F-880.13,2456.png,medium
2456_high.png,30F-880.13,2456.png,high
2456_occluded.png,30F-880.13,2456.png,occluded
2457_low.png,29T-2471,2457.png,low
2457_medium.png,29T-2471,2457.png,medium
2457_high.png,29T-2471,2457.png,high
2457_occluded.png,29T-2471,2457.png,occluded
2458_low.png,30F-928.40,2458.png,low
2458_medium.png,30F-928.40,2458.png,medium
2458_high.png,30F-928.40,2458.png,high
2458_occluded.png,30F-928.40,2458.png,occluded
2459_low.png,29A-231.36,2459.png,low
2459_medium.png,29A-231.36,2459.png,medium
2459_high.png,29A-231.36,2459.png,high
2459_occluded.png,29A-231.36,2459.png,occluded
2460_low.png,30E-636.99,2460.png,low
2460_medium.png,30E-636.99,2460.png,medium
2460_high.png,30E-636.99,2460.png,high
2460_occluded.png,30E-636.99,2460.png,occluded
2461_low.png,30A 929.57,2461.png,low
2461_medium.png,30A 929.57,2461.png,medium
2461_high.png,30A 929.57,2461.png,high
2461_occluded.png,30A 929.57,2461.png,occluded
2463_low.png,30E-661.22,2463.png,low
2463_medium.png,30E-661.22,2463.png,medium
2463_high.png,30E-661.22,2463.png,high
2463_occluded.png,30E-661.22,2463.png,occluded
2466_low.png,31F-7986,2466.png,low
2466_medium.png,31F-7986,2466.png,medium
2466_high.png,31F-7986,2466.png,high
2466_occluded.png,31F-7986,2466.png,occluded
2467_low.png,30F-450.81,2467.png,low
2467_medium.png,30F-450.81,2467.png,medium
2467_high.png,30F-450.81,2467.png,high
2467_occluded.png,30F-450.81,2467.png,occluded
2468_low.png,30G 515.11,2468.png,low
2468_medium.png,30G 515.11,2468.png,medium
2468_high.png,30G 515.11,2468.png,high
2468_occluded.png,30G 515.11,2468.png,occluded
2469_low.png,30F 393.61,2469.png,low
2469_medium.png,30F 393.61,2469.png,medium
2469_high.png,30F 393.61,2469.png,high
2469_occluded.png,30F 393.61,2469.png,occluded
2471_low.png,30X-4243,2471.png,low
2471_medium.png,30X-4243,2471.png,medium
2471_high.png,30X-4243,2471.png,high
2471_occluded.png,30X-4243,2471.png,occluded
2472_low.png,29C 825.06,2472.png,low
2472_medium.png,29C 825.06,2472.png,medium
2472_high.png,29C 825.06,2472.png,high
2472_occluded.png,29C 825.06,2472.png,occluded
2473_low.png,30F-608.98,2473.png,low
2473_medium.png,30F-608.98,2473.png,medium
2473_high.png,30F-608.98,2473.png,high
2473_occluded.png,30F-608.98,2473.png,occluded
2474_low.png,30A 963.08,2474.png,low
2474_medium.png,30A 963.08,2474.png,medium
2474_high.png,30A 963.08,2474.png,high
2474_occluded.png,30A 963.08,2474.png,occluded
2476_low.png,30A-687.83,2476.png,low
2476_medium.png,30A-687.83,2476.png,medium
2476_high.png,30A-687.83,2476.png,high
2476_occluded.png,30A-687.83,2476.png,occluded
2477_low.png,88A-337.44,2477.png,low
2477_medium.png,88A-337.44,2477.png,medium
2477_high.png,88A-337.44,2477.png,high
2477_occluded.png,88A-337.44,2477.png,occluded
2478_low.png,30F-771.59,2478.png,low
2478_medium.png,30F-771.59,2478.png,medium
2478_high.png,30F-771.59,2478.png,high
2478_occluded.png,30F-771.59,2478.png,occluded
2485_low.png,89C 156.37,2485.png,low
2485_medium.png,89C 156.37,2485.png,medium
2485_high.png,89C 156.37,2485.png,high
2485_occluded.png,89C 156.37,2485.png,occluded
2487_low.png,29C 652.27,2487.png,low
2487_medium.png,29C 652.27,2487.png,medium
2487_high.png,29C 652.27,2487.png,high
2487_occluded.png,29C 652.27,2487.png,occluded
2489_low.png,30G-091.32,2489.png,low
2489_medium.png,30G-091.32,2489.png,medium
2489_high.png,30G-091.32,2489.png,high
2489_occluded.png,30G-091.32,2489.png,occluded
2490_low.png,30E 685.00,2490.png,low
2490_medium.png,30E 685.00,2490.png,medium
2490_high.png,30E 685.00,2490.png,high
2490_occluded.png,30E 685.00,2490.png,occluded
2491_low.png,30F-200.49,2491.png,low
2491_medium.png,30F-200.49,2491.png,medium
2491_high.png,30F-200.49,2491.png,high
2491_occluded.png,30F-200.49,2491.png,occluded
2492_low.png,89A-137.80,2492.png,low
2492_medium.png,89A-137.80,2492.png,medium
2492_high.png,89A-137.80,2492.png,high
2492_occluded.png,89A-137.80,2492.png,occluded
2494_low.png,29A 175.43,2494.png,low
2494_medium.png,29A 175.43,2494.png,medium
2494_high.png,29A 175.43,2494.png,high
2494_occluded.png,29A 175.43,2494.png,occluded
2495_low.png,30F-679.41,2495.png,low
2495_medium.png,30F-679.41,2495.png,medium
2495_high.png,30F-679.41,2495.png,high
2495_occluded.png,30F-679.41,2495.png,occluded
2496_low.png,30F-769.35,2496.png,low
2496_medium.png,30F-769.35,2496.png,medium
2496_high.png,30F-769.35,2496.png,high
2496_occluded.png,30F-769.35,2496.png,occluded
2499_low.png,34A-358.99,2499.png,low
2499_medium.png,34A-358.99,2499.png,medium
2499_high.png,34A-358.99,2499.png,high
2499_occluded.png,34A-358.99,2499.png,occluded
2500_low.png,30F 674.03,2500.png,low
2500_medium.png,30F 674.03,2500.png,medium
2500_high.png,30F 674.03,2500.png,high
2500_occluded.png,30F 674.03,2500.png,occluded
2502_low.png,29A 462.94,2502.png,low
2502_medium.png,29A 462.94,2502.png,medium
2502_high.png,29A 462.94,2502.png,high
2502_occluded.png,29A 462.94,2502.png,occluded
2504_low.png,30G-379.86,2504.png,low
2504_medium.png,30G-379.86,2504.png,medium
2504_high.png,30G-379.86,2504.png,high
2504_occluded.png,30G-379.86,2504.png,occluded
2509_low.png,29A-871.80,2509.png,low
2509_medium.png,29A-871.80,2509.png,medium
2509_high.png,29A-871.80,2509.png,high
2509_occluded.png,29A-871.80,2509.png,occluded
2510_low.png,30E 803.77,2510.png,low
