img,plate,source_img,augment_type,clean_plate,group_id,split
1840_occluded.png,36A-014.18,1840.png,occluded,36A01418,36A01418,train
1841_low.png,29A-605.13,1841.png,low,29A60513,29A60513,train
1841_medium.png,29A-605.13,1841.png,medium,29A60513,29A60513,train
1841_high.png,29A-605.13,1841.png,high,29A60513,29A60513,train
1841_occluded.png,29A-605.13,1841.png,occluded,29A60513,29A60513,train
1843_low.png,89A-200.61,1843.png,low,89A20061,89A20061,train
1843_medium.png,89A-200.61,1843.png,medium,89A20061,89A20061,train
1843_high.png,89A-200.61,1843.png,high,89A20061,89A20061,train
1843_occluded.png,89A-200.61,1843.png,occluded,89A20061,89A20061,train
1844_low.png,30E 021.41,1844.png,low,30E02141,30E02141,train
1844_medium.png,30E 021.41,1844.png,medium,30E02141,30E02141,train
1844_high.png,30E 021.41,1844.png,high,30E02141,30E02141,train
1844_occluded.png,30E 021.41,1844.png,occluded,30E02141,30E02141,train
1845_low.png,29C-640.38,1845.png,low,29C64038,29C64038,train
1845_medium.png,29C-640.38,1845.png,medium,29C64038,29C64038,train
1845_high.png,29C-640.38,1845.png,high,29C64038,29C64038,train
1845_occluded.png,29C-640.38,1845.png,occluded,29C64038,29C64038,train
1846_low.png,30A-604.34,1846.png,low,30A60434,30A60434,train
1846_medium.png,30A-604.34,1846.png,medium,30A60434,30A60434,train
1846_high.png,30A-604.34,1846.png,high,30A60434,30A60434,train
1846_occluded.png,30A-604.34,1846.png,occluded,30A60434,30A60434,train
1848_low.png,30F 880.13,1848.png,low,30F88013,30F88013,train
1848_medium.png,30F 880.13,1848.png,medium,30F88013,30F88013,train
1848_high.png,30F 880.13,1848.png,high,30F88013,30F88013,train
1848_occluded.png,30F 880.13,1848.png,occluded,30F88013,30F88013,train
1849_low.png,99A-332.54,1849.png,low,99A33254,99A33254,train
1849_medium.png,99A-332.54,1849.png,medium,99A33254,99A33254,train
1849_high.png,99A-332.54,1849.png,high,99A33254,99A33254,train
1849_occluded.png,99A-332.54,1849.png,occluded,99A33254,99A33254,train
1851_low.png,88LD-007.57,1851.png,low,88LD00757,88LD00757,train
1851_medium.png,88LD-007.57,1851.png,medium,88LD00757,88LD00757,train
1851_high.png,88LD-007.57,1851.png,high,88LD00757,88LD00757,train
1851_occluded.png,88LD-007.57,1851.png,occluded,88LD00757,88LD00757,train
1852_low.png,29D-095.66,1852.png,low,29D09566,29D09566,train
1852_medium.png,29D-095.66,1852.png,medium,29D09566,29D09566,train
1852_high.png,29D-095.66,1852.png,high,29D09566,29D09566,train
1852_occluded.png,29D-095.66,1852.png,occluded,29D09566,29D09566,train
1854_low.png,30A 719.80,1854.png,low,30A71980,30A71980,train
1854_medium.png,30A 719.80,1854.png,medium,30A71980,30A71980,train
1854_high.png,30A 719.80,1854.png,high,30A71980,30A71980,train
1854_occluded.png,30A 719.80,1854.png,occluded,30A71980,30A71980,train
1855_low.png,89A 077.58,1855.png,low,89A07758,89A07758,train
1855_medium.png,89A 077.58,1855.png,medium,89A07758,89A07758,train
1855_high.png,89A 077.58,1855.png,high,89A07758,89A07758,train
1855_occluded.png,89A 077.58,1855.png,occluded,89A07758,89A07758,train
1856_low.png,30F-749.05,1856.png,low,30F74905,30F74905,train
1856_medium.png,30F-749.05,1856.png,medium,30F74905,30F74905,train
1856_high.png,30F-749.05,1856.png,high,30F74905,30F74905,train
1856_occluded.png,30F-749.05,1856.png,occluded,30F74905,30F74905,train
1857_low.png,30F 709.24,1857.png,low,30F70924,30F70924,train
1857_medium.png,30F 709.24,1857.png,medium,30F70924,30F70924,train
1857_high.png,30F 709.24,1857.png,high,30F70924,30F70924,train
1857_occluded.png,30F 709.24,1857.png,occluded,30F70924,30F70924,train
1858_low.png,29A 095.86,1858.png,low,29A09586,29A09586,train
1858_medium.png,29A 095.86,1858.png,medium,29A09586,29A09586,train
1858_high.png,29A 095.86,1858.png,high,29A09586,29A09586,train
1858_occluded.png,29A 095.86,1858.png,occluded,29A09586,29A09586,train
1861_low.png,56S-0009,1861.png,low,56S0009,56S0009,train
1861_medium.png,56S-0009,1861.png,medium,56S0009,56S0009,train
1861_high.png,56S-0009,1861.png,high,56S0009,56S0009,train
1861_occluded.png,56S-0009,1861.png,occluded,56S0009,56S0009,train
1863_low.png,30G 550.31,1863.png,low,30G55031,30G55031,train
1863_medium.png,30G 550.31,1863.png,medium,30G55031,30G55031,train
1863_high.png,30G 550.31,1863.png,high,30G55031,30G55031,train
1863_occluded.png,30G 550.31,1863.png,occluded,30G55031,30G55031,train
1864_low.png,30A-444.82,1864.png,low,30A44482,30A44482,train
1864_medium.png,30A-444.82,1864.png,medium,30A44482,30A44482,train
1864_high.png,30A-444.82,1864.png,high,30A44482,30A44482,train
1864_occluded.png,30A-444.82,1864.png,occluded,30A44482,30A44482,train
1866_low.png,30A 744.91,1866.png,low,30A74491,30A74491,train
1866_medium.png,30A 744.91,1866.png,medium,30A74491,30A74491,train
1866_high.png,30A 744.91,1866.png,high,30A74491,30A74491,train
1866_occluded.png,30A 744.91,1866.png,occluded,30A74491,30A74491,train
1867_low.png,30F-729.28,1867.png,low,30F72928,30F72928,train
1867_medium.png,30F-729.28,1867.png,medium,30F72928,30F72928,train
1867_high.png,30F-729.28,1867.png,high,30F72928,30F72928,train
1867_occluded.png,30F-729.28,1867.png,occluded,30F72928,30F72928,train
1870_low.png,29H 035.60,1870.png,low,29H03560,29H03560,train
1870_medium.png,29H 035.60,1870.png,medium,29H03560,29H03560,train
1870_high.png,29H 035.60,1870.png,high,29H03560,29H03560,train
1870_occluded.png,29H 035.60,1870.png,occluded,29H03560,29H03560,train
1872_low.png,30E-476.62,1872.png,low,30E47662,30E47662,train
1872_medium.png,30E-476.62,1872.png,medium,30E47662,30E47662,train
1872_high.png,30E-476.62,1872.png,high,30E47662,30E47662,train
1872_occluded.png,30E-476.62,1872.png,occluded,30E47662,30E47662,train
1876_low.png,20A 298.79,1876.png,low,20A29879,20A29879,train
1876_medium.png,20A 298.79,1876.png,medium,20A29879,20A29879,train
1876_high.png,20A 298.79,1876.png,high,20A29879,20A29879,train
1876_occluded.png,20A 298.79,1876.png,occluded,20A29879,20A29879,train
1877_low.png,51G-529.11,1877.png,low,51G52911,51G52911,train
1877_medium.png,51G-529.11,1877.png,medium,51G52911,51G52911,train
1877_high.png,51G-529.11,1877.png,high,51G52911,51G52911,train
1877_occluded.png,51G-529.11,1877.png,occluded,51G52911,51G52911,train
1879_low.png,98A-298.14,1879.png,low,98A29814,98A29814,train
1879_medium.png,98A-298.14,1879.png,medium,98A29814,98A29814,train
1879_high.png,98A-298.14,1879.png,high,98A29814,98A29814,train
1879_occluded.png,98A-298.14,1879.png,occluded,98A29814,98A29814,train
1881_low.png,30A-884.59,1881.png,low,30A88459,30A88459,train
1881_medium.png,30A-884.59,1881.png,medium,30A88459,30A88459,train
1881_high.png,30A-884.59,1881.png,high,30A88459,30A88459,train
1881_occluded.png,30A-884.59,1881.png,occluded,30A88459,30A88459,train
1884_low.png,80G-039.16,1884.png,low,80G03916,80G03916,train
1884_medium.png,80G-039.16,1884.png,medium,80G03916,80G03916,train
1884_high.png,80G-039.16,1884.png,high,80G03916,80G03916,train
1884_occluded.png,80G-039.16,1884.png,occluded,80G03916,80G03916,train
1885_low.png,30G 297.50,1885.png,low,30G29750,30G29750,train
1885_medium.png,30G 297.50,1885.png,medium,30G29750,30G29750,train
1885_high.png,30G 297.50,1885.png,high,30G29750,30G29750,train
1885_occluded.png,30G 297.50,1885.png,occluded,30G29750,30G29750,train
1886_low.png,30F 264.49,1886.png,low,30F26449,30F26449,train
1886_medium.png,30F 264.49,1886.png,medium,30F26449,30F26449,train
1886_high.png,30F 264.49,1886.png,high,30F26449,30F26449,train
1886_occluded.png,30F 264.49,1886.png,occluded,30F26449,30F26449,train
1887_low.png,99A-364.56,1887.png,low,99A36456,99A36456,train
1887_medium.png,99A-364.56,1887.png,medium,99A36456,99A36456,train
1887_high.png,99A-364.56,1887.png,high,99A36456,99A36456,train
1887_occluded.png,99A-364.56,1887.png,occluded,99A36456,99A36456,train
1891_low.png,30F 075.55,1891.png,low,30F07555,30F07555,train
1891_medium.png,30F 075.55,1891.png,medium,30F07555,30F07555,train
1891_high.png,30F 075.55,1891.png,high,30F07555,30F07555,train
1891_occluded.png,30F 075.55,1891.png,occluded,30F07555,30F07555,train
1893_low.png,30A-620.43,1893.png,low,30A62043,30A62043,train
1893_medium.png,30A-620.43,1893.png,medium,30A62043,30A62043,train
1893_high.png,30A-620.43,1893.png,high,30A62043,30A62043,train
1893_occluded.png,30A-620.43,1893.png,occluded,30A62043,30A62043,train
1894_low.png,30A-638.39,1894.png,low,30A63839,30A63839,train
1894_medium.png,30A-638.39,1894.png,medium,30A63839,30A63839,train
1894_high.png,30A-638.39,1894.png,high,30A63839,30A63839,train
1894_occluded.png,30A-638.39,1894.png,occluded,30A63839,30A63839,train
1895_low.png,29D 095.66,1895.png,low,29D09566,29D09566,train
1895_medium.png,29D 095.66,1895.png,medium,29D09566,29D09566,train
1895_high.png,29D 095.66,1895.png,high,29D09566,29D09566,train
1895_occluded.png,29D 095.66,1895.png,occluded,29D09566,29D09566,train
1897_low.png,89A 157.17,1897.png,low,89A15717,89A15717,train
1897_medium.png,89A 157.17,1897.png,medium,89A15717,89A15717,train
1897_high.png,89A 157.17,1897.png,high,89A15717,89A15717,train
1897_occluded.png,89A 157.17,1897.png,occluded,89A15717,89A15717,train
1900_low.png,26A-001.64,1900.png,low,26A00164,26A00164,train
1900_medium.png,26A-001.64,1900.png,medium,26A00164,26A00164,train
1900_high.png,26A-001.64,1900.png,high,26A00164,26A00164,train
1900_occluded.png,26A-001.64,1900.png,occluded,26A00164,26A00164,train
1902_low.png,30A-328.67,1902.png,low,30A32867,30A32867,train
1902_medium.png,30A-328.67,1902.png,medium,30A32867,30A32867,train
1902_high.png,30A-328.67,1902.png,high,30A32867,30A32867,train
1902_occluded.png,30A-328.67,1902.png,occluded,30A32867,30A32867,train
1906_low.png,30E-938.15,1906.png,low,30E93815,30E93815,train
1906_medium.png,30E-938.15,1906.png,medium,30E93815,30E93815,train
1906_high.png,30E-938.15,1906.png,high,30E93815,30E93815,train
1906_occluded.png,30E-938.15,1906.png,occluded,30E93815,30E93815,train
1907_low.png,30F-326.65,1907.png,low,30F32665,30F32665,train
1907_medium.png,30F-326.65,1907.png,medium,30F32665,30F32665,train
1907_high.png,30F-326.65,1907.png,high,30F32665,30F32665,train
1907_occluded.png,30F-326.65,1907.png,occluded,30F32665,30F32665,train
1909_low.png,30A 968.05,1909.png,low,30A96805,30A96805,train
1909_medium.png,30A 968.05,1909.png,medium,30A96805,30A96805,train
1909_high.png,30A 968.05,1909.png,high,30A96805,30A96805,train
1909_occluded.png,30A 968.05,1909.png,occluded,30A96805,30A96805,train
1910_low.png,30E 506.92,1910.png,low,30E50692,30E50692,train
1910_medium.png,30E 506.92,1910.png,medium,30E50692,30E50692,train
1910_high.png,30E 506.92,1910.png,high,30E50692,30E50692,train
1910_occluded.png,30E 506.92,1910.png,occluded,30E50692,30E50692,train
1912_low.png,30A-402.93,1912.png,low,30A40293,30A40293,train
1912_medium.png,30A-402.93,1912.png,medium,30A40293,30A40293,train
1912_high.png,30A-402.93,1912.png,high,30A40293,30A40293,train
1912_occluded.png,30A-402.93,1912.png,occluded,30A40293,30A40293,train
1914_low.png,30G-433.42,1914.png,low,30G43342,30G43342,train
1914_medium.png,30G-433.42,1914.png,medium,30G43342,30G43342,train
1914_high.png,30G-433.42,1914.png,high,30G43342,30G43342,train
1914_occluded.png,30G-433.42,1914.png,occluded,30G43342,30G43342,train
1915_low.png,30G-329.55,1915.png,low,30G32955,30G32955,train
1915_medium.png,30G-329.55,1915.png,medium,30G32955,30G32955,train
1915_high.png,30G-329.55,1915.png,high,30G32955,30G32955,train
1915_occluded.png,30G-329.55,1915.png,occluded,30G32955,30G32955,train
1917_low.png,30F-275.80,1917.png,low,30F27580,30F27580,train
1917_medium.png,30F-275.80,1917.png,medium,30F27580,30F27580,train
1917_high.png,30F-275.80,1917.png,high,30F27580,30F27580,train
1917_occluded.png,30F-275.80,1917.png,occluded,30F27580,30F27580,train
1918_low.png,29A-294.41,1918.png,low,29A29441,29A29441,train
1918_medium.png,29A-294.41,1918.png,medium,29A29441,29A29441,train
1918_high.png,29A-294.41,1918.png,high,29A29441,29A29441,train
1918_occluded.png,29A-294.41,1918.png,occluded,29A29441,29A29441,train
1919_low.png,35A-108.19,1919.png,low,35A10819,35A10819,train
1919_medium.png,35A-108.19,1919.png,medium,35A10819,35A10819,train
1919_high.png,35A-108.19,1919.png,high,35A10819,35A10819,train
1919_occluded.png,35A-108.19,1919.png,occluded,35A10819,35A10819,train
1920_low.png,30E 502.07,1920.png,low,30E50207,30E50207,train
1920_medium.png,30E 502.07,1920.png,medium,30E50207,30E50207,train
1920_high.png,30E 502.07,1920.png,high,30E50207,30E50207,train
1920_occluded.png,30E 502.07,1920.png,occluded,30E50207,30E50207,train
1923_low.png,30E-964.16,1923.png,low,30E96416,30E96416,train
1923_medium.png,30E-964.16,1923.png,medium,30E96416,30E96416,train
1923_high.png,30E-964.16,1923.png,high,30E96416,30E96416,train
1923_occluded.png,30E-964.16,1923.png,occluded,30E96416,30E96416,train
1927_low.png,30E 523.74,1927.png,low,30E52374,30E52374,train
1927_medium.png,30E 523.74,1927.png,medium,30E52374,30E52374,train
1927_high.png,30E 523.74,1927.png,high,30E52374,30E52374,train
1927_occluded.png,30E 523.74,1927.png,occluded,30E52374,30E52374,train
1928_low.png,30G 464.37,1928.png,low,30G46437,30G46437,train
1928_medium.png,30G 464.37,1928.png,medium,30G46437,30G46437,train
1928_high.png,30G 464.37,1928.png,high,30G46437,30G46437,train
1928_occluded.png,30G 464.37,1928.png,occluded,30G46437,30G46437,train
1929_low.png,14A-092.90,1929.png,low,14A09290,14A09290,train
1929_medium.png,14A-092.90,1929.png,medium,14A09290,14A09290,train
1929_high.png,14A-092.90,1929.png,high,14A09290,14A09290,train
1929_occluded.png,14A-092.90,1929.png,occluded,14A09290,14A09290,train
1931_low.png,30E 635.63,1931.png,low,30E63563,30E63563,train
1931_medium.png,30E 635.63,1931.png,medium,30E63563,30E63563,train
1931_high.png,30E 635.63,1931.png,high,30E63563,30E63563,train
1931_occluded.png,30E 635.63,1931.png,occluded,30E63563,30E63563,train
1932_low.png,30A-375.19,1932.png,low,30A37519,30A37519,train
1932_medium.png,30A-375.19,1932.png,medium,30A37519,30A37519,train
1932_high.png,30A-375.19,1932.png,high,30A37519,30A37519,train
1932_occluded.png,30A-375.19,1932.png,occluded,30A37519,30A37519,train
1936_low.png,30A-234.51,1936.png,low,30A23451,30A23451,train
1936_medium.png,30A-234.51,1936.png,medium,30A23451,30A23451,train
1936_high.png,30A-234.51,1936.png,high,30A23451,30A23451,train
1936_occluded.png,30A-234.51,1936.png,occluded,30A23451,30A23451,train
1938_low.png,30F 112.92,1938.png,low,30F11292,30F11292,train
1938_medium.png,30F 112.92,1938.png,medium,30F11292,30F11292,train
1938_high.png,30F 112.92,1938.png,high,30F11292,30F11292,train
1938_occluded.png,30F 112.92,1938.png,occluded,30F11292,30F11292,train
1942_low.png,30F 152.92,1942.png,low,30F15292,30F15292,train
1942_medium.png,30F 152.92,1942.png,medium,30F15292,30F15292,train
1942_high.png,30F 152.92,1942.png,high,30F15292,30F15292,train
1942_occluded.png,30F 152.92,1942.png,occluded,30F15292,30F15292,train
1944_low.png,51A-005.30,1944.png,low,51A00530,51A00530,train
1944_medium.png,51A-005.30,1944.png,medium,51A00530,51A00530,train
1944_high.png,51A-005.30,1944.png,high,51A00530,51A00530,train
1944_occluded.png,51A-005.30,1944.png,occluded,51A00530,51A00530,train
1946_low.png,30A-467.48,1946.png,low,30A46748,30A46748,train
1946_medium.png,30A-467.48,1946.png,medium,30A46748,30A46748,train
1946_high.png,30A-467.48,1946.png,high,30A46748,30A46748,train
1946_occluded.png,30A-467.48,1946.png,occluded,30A46748,30A46748,train
1948_low.png,89A 073.79,1948.png,low,89A07379,89A07379,train
1948_medium.png,89A 073.79,1948.png,medium,89A07379,89A07379,train
1948_high.png,89A 073.79,1948.png,high,89A07379,89A07379,train
1948_occluded.png,89A 073.79,1948.png,occluded,89A07379,89A07379,train
1949_low.png,29A-258.85,1949.png,low,29A25885,29A25885,train
1949_medium.png,29A-258.85,1949.png,medium,29A25885,29A25885,train
1949_high.png,29A-258.85,1949.png,high,29A25885,29A25885,train
1949_occluded.png,29A-258.85,1949.png,occluded,29A25885,29A25885,train
1950_low.png,30F 768.09,1950.png,low,30F76809,30F76809,train
1950_medium.png,30F 768.09,1950.png,medium,30F76809,30F76809,train
1950_high.png,30F 768.09,1950.png,high,30F76809,30F76809,train
1950_occluded.png,30F 768.09,1950.png,occluded,30F76809,30F76809,train
1952_low.png,30A 058.57,1952.png,low,30A05857,30A05857,train
1952_medium.png,30A 058.57,1952.png,medium,30A05857,30A05857,train
1952_high.png,30A 058.57,1952.png,high,30A05857,30A05857,train
1952_occluded.png,30A 058.57,1952.png,occluded,30A05857,30A05857,train
1954_low.png,30A 056.84,1954.png,low,30A05684,30A05684,train
1954_medium.png,30A 056.84,1954.png,medium,30A05684,30A05684,train
1954_high.png,30A 056.84,1954.png,high,30A05684,30A05684,train
1954_occluded.png,30A 056.84,1954.png,occluded,30A05684,30A05684,train
1955_low.png,30F-441.01,1955.png,low,30F44101,30F44101,train
1955_medium.png,30F-441.01,1955.png,medium,30F44101,30F44101,train
1955_high.png,30F-441.01,1955.png,high,30F44101,30F44101,train
1955_occluded.png,30F-441.01,1955.png,occluded,30F44101,30F44101,train
1960_low.png,30E-199.03,1960.png,low,30E19903,30E19903,train
1960_medium.png,30E-199.03,1960.png,medium,30E19903,30E19903,train
1960_high.png,30E-199.03,1960.png,high,30E19903,30E19903,train
1960_occluded.png,30E-199.03,1960.png,occluded,30E19903,30E19903,train
1961_low.png,29C-818.39,1961.png,low,29C81839,29C81839,train
1961_medium.png,29C-818.39,1961.png,medium,29C81839,29C81839,train
1961_high.png,29C-818.39,1961.png,high,29C81839,29C81839,train
1961_occluded.png,29C-818.39,1961.png,occluded,29C81839,29C81839,train
1963_low.png,30E-860.44,1963.png,low,30E86044,30E86044,train
1963_medium.png,30E-860.44,1963.png,medium,30E86044,30E86044,train
1963_high.png,30E-860.44,1963.png,high,30E86044,30E86044,train
1963_occluded.png,30E-860.44,1963.png,occluded,30E86044,30E86044,train
1966_low.png,36A 256.49,1966.png,low,36A25649,36A25649,train
1966_medium.png,36A 256.49,1966.png,medium,36A25649,36A25649,train
1966_high.png,36A 256.49,1966.png,high,36A25649,36A25649,train
1966_occluded.png,36A 256.49,1966.png,occluded,36A25649,36A25649,train
1968_low.png,30G 479.26,1968.png,low,30G47926,30G47926,train
1968_medium.png,30G 479.26,1968.png,medium,30G47926,30G47926,train
1968_high.png,30G 479.26,1968.png,high,30G47926,30G47926,train
1968_occluded.png,30G 479.26,1968.png,occluded,30G47926,30G47926,train
1969_low.png,30G 034.74,1969.png,low,30G03474,30G03474,train
1969_medium.png,30G 034.74,1969.png,medium,30G03474,30G03474,train
1969_high.png,30G 034.74,1969.png,high,30G03474,30G03474,train
1969_occluded.png,30G 034.74,1969.png,occluded,30G03474,30G03474,train
1972_low.png,30E 601.23,1972.png,low,30E60123,30E60123,train
1972_medium.png,30E 601.23,1972.png,medium,30E60123,30E60123,train
1972_high.png,30E 601.23,1972.png,high,30E60123,30E60123,train
1972_occluded.png,30E 601.23,1972.png,occluded,30E60123,30E60123,train
1975_low.png,89A 200.61,1975.png,low,89A20061,89A20061,train
1975_medium.png,89A 200.61,1975.png,medium,89A20061,89A20061,train
1975_high.png,89A 200.61,1975.png,high,89A20061,89A20061,train
